EntrezID	Symbol	GeneLength
93974	ATPIF1	2314
545	ATR	16047
8455	ATRN	10039
26033	ATRNL1	10801
546	ATRX	17742
6310	ATXN1	19475
25814	ATXN10	5763
6311	ATXN2	17068
11273	ATXN2L	8108
4287	ATXN3	11760
92552	ATXN3L	1754
6314	ATXN7	10849
222255	ATXN7L1	12691
127002	ATXN7L2	5619
56970	ATXN7L3	7171
552889	ATXN7L3B	3531
6315	ATXN8OS	1907
549	AUH	9980
550	AUP1	3173
6790	AURKA	3305
9212	AURKB	2640
6795	AURKC	1950
26053	AUTS2	18756
57099	AVEN	2170
10677	AVIL	7784
23080	AVL9	16339
551	AVP	1309
60370	AVPI1	4947
552	AVPR1A	5402
553	AVPR1B	2244
554	AVPR2	2228
158833	AWAT1	1894
158835	AWAT2	2453
8312	AXIN1	7853
558	AXL	5514
100128406	AZFP	1134
646282	AZGP1P1	1499
22994	AZI1	3973
64343	AZI2	10001
51582	AZIN1	5539
566	AZU1	2101
567	B2M	6777
8706	B3GALNT1	4218
148789	B3GALNT2	8609
8708	B3GALT1	2168
8707	B3GALT2	3584
8705	B3GALT4	2401
10317	B3GALT5	7116
126792	B3GALT6	2844
145173	B3GALTL	7682
27087	B3GAT1	4974
135152	B3GAT2	6309
26229	B3GAT3	4090
402146	B3GAT3P1	941
11041	B3GNT1	2075
10678	B3GNT2	5034
10331	B3GNT3	3364
79369	B3GNT4	4690
84002	B3GNT5	11792
192134	B3GNT6	2761
93010	B3GNT7	3805
374907	B3GNT8	2276
84752	B3GNT9	3616
146712	B3GNTL1	9806
2583	B4GALNT1	8570
124872	B4GALNT2	2656
338707	B4GALNT4	5864
2683	B4GALT1	6987
8704	B4GALT2	5295
8703	B4GALT3	6434
8702	B4GALT4	7929
9334	B4GALT5	5422
9331	B4GALT6	6671
11285	B4GALT7	5425
27077	B9D1	4940
80776	B9D2	1990
150478	BA395L14.12	1030
79870	BAALC	8018
570	BAAT	4212
23621	BACE1	8122
25825	BACE2	6454
60468	BACH2	15308
572	BAD	4509
573	BAG1	8328
9532	BAG2	3442
9531	BAG3	3058
9530	BAG4	4735
9529	BAG5	5756
574	BAGE	4255
57597	BAHCC1	13517
22893	BAHD1	6038
575	BAI1	6818
576	BAI2	8425
577	BAI3	8770
10458	BAIAP2	15209
55971	BAIAP2L1	10810
80115	BAIAP2L2	3076
8938	BAIAP3	6322
578	BAK1	7899
600	BAK1P1	2174
25805	BAMBI	3620
8815	BANF1	2532
140836	BANF2	1360
55024	BANK1	6363
54971	BANP	10476
8314	BAP1	6291
580	BARD1	6571
56751	BARHL1	2340
343472	BARHL2	1496
56033	BARX1	1789
8538	BARX2	1814
10409	BASP1	1944
10538	BATF	972
116071	BATF2	2861
55509	BATF3	3007
581	BAX	3459
11177	BAZ1A	8459
9031	BAZ1B	13547
11176	BAZ2A	14186
29994	BAZ2B	28516
27113	BBC3	2535
8424	BBOX1	3002
79738	BBS10	3962
166379	BBS12	4591
583	BBS2	10796
585	BBS4	5649
55212	BBS7	5315
27241	BBS9	7020
56987	BBX	13666
4059	BCAM	4506
63827	BCAN	8924
55973	BCAP29	9955
10134	BCAP31	2625
9564	BCAR1	13231
8412	BCAR3	11026
400500	BCAR4	1486
8537	BCAS1	10021
54828	BCAS3	17782
55653	BCAS4	2824
586	BCAT1	12637
587	BCAT2	6529
56647	BCCIP	7703
144233	BCDIN3D	4791
590	BCHE	3108
594	BCKDHB	7906
10295	BCKDK	3133
8915	BCL10	5512
53335	BCL11A	16463
64919	BCL11B	8511
596	BCL2	7665
597	BCL2A1	1966
598	BCL2L1	4069
10017	BCL2L10	957
10018	BCL2L11	6437
83596	BCL2L12	3221
23786	BCL2L13	9186
79370	BCL2L14	6005
440603	BCL2L15	6143
602	BCL3	4013
604	BCL6	14742
255877	BCL6B	4779
605	BCL7A	5752
9275	BCL7B	4054
9274	BCL7C	5293
607	BCL9	8226
283149	BCL9L	8677
9774	BCLAF1	15635
53630	BCMO1	2966
54880	BCOR	8984
63035	BCORL1	12524
613	BCR	16541
617	BCS1L	4101
622	BDH1	6698
389416	BDH2P1	1073
627	BDNF	7803
55814	BDP1	12509
8678	BECN1	7488
57596	BEGAIN	7589
139105	BEND2	497
57673	BEND3	6660
389206	BEND4	10700
79656	BEND5	7441
221336	BEND6	6097
222389	BEND7	11607
7439	BEST1	7306
54831	BEST2	2411
144453	BEST3	8242
266675	BEST4	3104
10282	BET1	9180
51272	BET1L	3963
100128327	BET3L	2915
55859	BEX1	1513
84707	BEX2	1707
56271	BEX4	2625
340542	BEX5	1067
51283	BFAR	4882
631	BFSP1	4210
8419	BFSP2	3272
633	BGN	4147
168620	BHLHA15	706
727857	BHLHA9	775
27319	BHLHE22	3664
128408	BHLHE23	1114
8553	BHLHE40	5530
79365	BHLHE41	7601
635	BHMT	4863
23743	BHMT2	5985
80114	BICC1	9305
636	BICD1	11471
23299	BICD2	6435
637	BID	5208
638	BIK	978
274	BIN1	9834
51411	BIN2	4914
55909	BIN3	11984
57448	BIRC6	26384
79444	BIRC7	2218
112401	BIRC8	2031
10904	BLCAP	3379
414899	BLID	15507
640	BLK	5501
641	BLM	7868
642	BLMH	4787
29760	BLNK	4143
282991	BLOC1S2	3866
644	BLVRA	7991
645	BLVRB	1995
8548	BLZF1	8654
317729	BLZF2P	792
90427	BMF	5496
649	BMP1	10442
27302	BMP10	1584
9210	BMP15	1269
650	BMP2	3580
55589	BMP2K	16202
347359	BMP2KL	444
651	BMP3	5734
652	BMP4	5930
653	BMP5	4190
654	BMP6	5657
655	BMP7	5629
353500	BMP8A	6150
656	BMP8B	5698
168667	BMPER	5886
657	BMPR1A	4462
658	BMPR1B	6405
659	BMPR2	15613
9790	BMS1	9705
414216	BMS1P2	17502
642826	BMS1P6	17501
100133265	BMS1P7	4334
660	BMX	3200
646	BNC1	4715
54796	BNC2	17205
662	BNIP1	2572
663	BNIP2	8756
664	BNIP3	6631
665	BNIP3L	10412
149428	BNIPL	3198
91653	BOC	10860
91272	BOD1	7748
666	BOK	3273
654483	BOLA2B	2340
388962	BOLA3	3157
66037	BOLL	4114
23246	BOP1	4933
60467	BPESC1	3522
669	BPGM	4183
670	BPHL	11887
671	BPI	8857
10380	BPNT1	3212
2186	BPTF	21845
9083	BPY2	1435
442867	BPY2B	1435
442868	BPY2C	1442
673	BRAF	13599
8315	BRAP	4485
394269	BRCA1P1	17975
675	BRCA2	12122
79184	BRCC3	5375
23774	BRD1	10071
6046	BRD2	10007
8019	BRD3	8782
23476	BRD4	15549
29117	BRD7	7649
647076	BRD7P2	2238
23629	BRD7P3	2459
100287229	BRD7P4	437
10902	BRD8	11243
65980	BRD9	12128
676	BRDT	4919
9577	BRE	8455
286076	BREA2	1964
2972	BRF1	11640
55290	BRF2	3380
25798	BRI3	5899
140707	BRI3BP	2434
730010	BRI3P1	634
83990	BRIP1	11020
55299	BRIX1	6900
25855	BRMS1	2866
84312	BRMS1L	5071
7862	BRPF1	5709
27154	BRPF3	8744
680	BRS3	1421
84446	BRSK1	4019
9024	BRSK2	7365
54014	BRWD1	25418
254065	BRWD3	14315
55108	BSDC1	12924
682	BSG	4684
8927	BSN	16548
7809	BSND	1564
100131137	BSPH1	654
54836	BSPRY	2906
684	BST2	1126
390259	BSX	702
9044	BTAF1	10109
53339	BTBD1	4254
84280	BTBD10	5350
121551	BTBD11	7905
118663	BTBD16	2566
388419	BTBD17	1730
643376	BTBD18	3188
149478	BTBD19	5124
55643	BTBD2	6674
22903	BTBD3	8597
90135	BTBD6	2393
55727	BTBD7	11371
284697	BTBD8	2169
114781	BTBD9	9597
685	BTC	1361
686	BTD	5198
689	BTF3	3295
91408	BTF3L4	6428
100132641	BTF3P14	346
392350	BTF3P4	770
652959	BTF3P5	837
652960	BTF3P7	762
503543	BTF3P9	1229
694	BTG1	9633
7832	BTG2	3168
10950	BTG3	3662
54766	BTG4	1801
695	BTK	5699
151888	BTLA	3701
696	BTN1A1	3367
11118	BTN3A2	5729
56244	BTNL2	1375
153579	BTNL9	7999
8945	BTRC	7909
699	BUB1	6576
9184	BUB3	4377
84811	BUD13	3733
8896	BUD31	5082
11149	BVES	6110
705	BYSL	3749
9256	BZRAP1	11802
9689	BZW1	6454
391592	BZW1P1	505
28969	BZW2	7623
11067	C10ORF10	4198
414152	C10ORF105	4942
219621	C10ORF107	1996
83938	C10ORF11	6690
340895	C10ORF112	3706
387638	C10ORF113	618
399726	C10ORF114	2579
55088	C10ORF118	10262
399814	C10ORF120	1069
283080	C10ORF126	2146
170371	C10ORF128	5009
142827	C10ORF129	2806
26098	C10ORF137	8163
56652	C10ORF2	4653
220979	C10ORF25	8787
219738	C10ORF35	1584
283025	C10ORF40	4596
64115	C10ORF54	6576
414236	C10ORF55	3751
414157	C10ORF62	1693
256815	C10ORF67	3009
118461	C10ORF71	5466
79591	C10ORF76	7084
143379	C10ORF82	2441
404216	C10ORF85	4319
80007	C10ORF88	6071
118611	C10ORF90	8203
170393	C10ORF91	946
79946	C10ORF95	1688
387695	C10ORF99	846
64776	C11ORF1	4228
56673	C11ORF16	2671
29125	C11ORF21	4243
53838	C11ORF24	3635
56946	C11ORF30	13952
349633	C11ORF34	1851
256329	C11ORF35	4379
143501	C11ORF40	654
160298	C11ORF42	1151
283171	C11ORF44	3544
219833	C11ORF45	4050
79096	C11ORF49	10278
341032	C11ORF53	1515
28970	C11ORF54	7756
55216	C11ORF57	5957
10944	C11ORF58	16824
79864	C11ORF63	6502
160140	C11ORF65	3870
83638	C11ORF68	1908
85016	C11ORF70	2788
54494	C11ORF71	2502
100505621	C11ORF72	2433
51501	C11ORF73	3052
119710	C11ORF74	3735
56935	C11ORF75	3557
790955	C11ORF83	3822
144097	C11ORF84	7799
283129	C11ORF85	2768
254439	C11ORF86	1419
399947	C11ORF87	6059
399949	C11ORF88	3293
399948	C11ORF92	6678
120376	C11ORF93	2029
143678	C11ORF94	369
65998	C11ORF95	5868
387763	C11ORF96	1327
90488	C12ORF23	7564
91298	C12ORF29	5660
283422	C12ORF36	4405
80763	C12ORF39	3431
57102	C12ORF4	6427
283461	C12ORF40	4830
374470	C12ORF42	5231
64897	C12ORF43	4758
60673	C12ORF44	3423
121053	C12ORF45	1971
79794	C12ORF49	5557
57103	C12ORF5	8477
160419	C12ORF50	6318
84934	C12ORF52	1987
144535	C12ORF55	7313
115749	C12ORF56	3201
144608	C12ORF60	4572
283416	C12ORF61	1940
374467	C12ORF63	3925
91574	C12ORF65	7534
144577	C12ORF66	7436
387856	C12ORF68	2478
440087	C12ORF69	2570
341346	C12ORF70	2750
728858	C12ORF71	969
728568	C12ORF73	4755
338809	C12ORF74	2367
387882	C12ORF75	4705
400073	C12ORF76	7880
196415	C12ORF77	2658
400165	C13ORF35	2241
11161	C14ORF1	2831
54916	C14ORF101	11060
55195	C14ORF105	3930
55017	C14ORF119	5615
56967	C14ORF132	7900
84520	C14ORF142	2099
80017	C14ORF159	10522
51637	C14ORF166	2532
145497	C14ORF166B	2445
79697	C14ORF169	2575
283598	C14ORF177	1421
283579	C14ORF178	883
400258	C14ORF180	2408
9556	C14ORF2	5195
387978	C14ORF23	5151
122525	C14ORF28	4341
145407	C14ORF37	21502
317761	C14ORF39	3456
388011	C14ORF64	5945
122616	C14ORF79	4662
60686	C14ORF93	5733
161502	C15ORF26	2021
123591	C15ORF27	5784
283687	C15ORF37	2083
56905	C15ORF39	6372
123207	C15ORF40	7738
84529	C15ORF41	9590
145645	C15ORF43	1551
388115	C15ORF52	5691
400359	C15ORF53	2042
400360	C15ORF54	3095
256646	C15ORF55	4273
644809	C15ORF56	2742
388135	C15ORF59	2395
283677	C15ORF60	921
145853	C15ORF61	3308
643338	C15ORF62	2491
146325	C16ORF11	2216
84326	C16ORF13	1921
750	C16ORF3	1000
89927	C16ORF45	7953
730094	C16ORF52	9869
283897	C16ORF54	2593
124045	C16ORF55	6830
64755	C16ORF58	4010
80178	C16ORF59	2854
57020	C16ORF62	13646
80262	C16ORF70	7210
146562	C16ORF71	4618
29035	C16ORF72	18097
404550	C16ORF74	4033
123970	C16ORF78	1082
29105	C16ORF80	3469
162083	C16ORF82	2460
388284	C16ORF86	2689
388272	C16ORF87	7439
400506	C16ORF88	6715
146556	C16ORF89	2293
646174	C16ORF90	1419
283951	C16ORF91	1559
146378	C16ORF92	1320
90835	C16ORF93	3383
388327	C17ORF100	1982
400591	C17ORF102	3991
256302	C17ORF103	4940
284071	C17ORF104	12493
284067	C17ORF105	4302
100130311	C17ORF107	3514
284083	C17ORF47	2698
146853	C17ORF50	1072
339263	C17ORF51	9069
78995	C17ORF53	3394
284018	C17ORF58	2304
54785	C17ORF59	3267
79415	C17ORF62	8298
124773	C17ORF64	1216
256957	C17ORF66	2923
339210	C17ORF67	2699
80233	C17ORF70	7428
92340	C17ORF72	3577
201243	C17ORF74	1655
64149	C17ORF75	3180
146723	C17ORF77	2760
284099	C17ORF78	1917
55028	C17ORF80	5809
388407	C17ORF82	1530
55421	C17ORF85	12466
284184	C17ORF89	1527
100170841	C17ORF96	3719
400566	C17ORF97	2661
388381	C17ORF98	742
100141515	C17ORF99	2851
84322	C18ORF12	537
83608	C18ORF21	2396
147339	C18ORF25	5630
162681	C18ORF54	6755
494514	C18ORF56	976
284274	C18ORF62	4009
29919	C18ORF8	9526
56005	C19ORF10	1815
83636	C19ORF12	10338
147685	C19ORF18	1375
126353	C19ORF21	2873
55009	C19ORF24	2382
148223	C19ORF25	9120
255057	C19ORF26	3430
374872	C19ORF35	2570
255809	C19ORF38	1805
91442	C19ORF40	3436
79002	C19ORF43	3486
84167	C19ORF44	5177
126526	C19ORF47	5062
90580	C19ORF52	1867
284325	C19ORF54	4109
148137	C19ORF55	6996
79173	C19ORF57	4895
55049	C19ORF60	3757
55337	C19ORF66	4589
374920	C19ORF68	3752
100170765	C19ORF69	962
125988	C19ORF70	2371
100128569	C19ORF71	675
55150	C19ORF73	1100
284422	C19ORF77	1091
10438	C1D	2518
554049	C1DP1	1198
727879	C1DP4	144
56913	C1GALT1	8332
29071	C1GALT1C1	3123
200159	C1ORF100	1084
257044	C1ORF101	4707
92346	C1ORF105	1724
55765	C1ORF106	5336
54955	C1ORF109	5664
339512	C1ORF110	4187
284680	C1ORF111	1180
55732	C1ORF112	7865
57821	C1ORF114	4100
79762	C1ORF115	3412
79098	C1ORF116	5857
127687	C1ORF122	2803
148345	C1ORF127	4191
128061	C1ORF131	5695
100128537	C1ORF132	8608
574406	C1ORF138	4893
400757	C1ORF141	1342
574407	C1ORF145	4568
388649	C1ORF146	1183
574431	C1ORF147	2095
93190	C1ORF158	6114
54991	C1ORF159	7910
128346	C1ORF162	2767
284498	C1ORF167	736
199920	C1ORF168	7722
84808	C1ORF170	3201
126695	C1ORF172	1903
127254	C1ORF173	8901
339448	C1ORF174	3444
163747	C1ORF177	2066
439927	C1ORF180	2931
284546	C1ORF185	1182
440712	C1ORF186	10397
388701	C1ORF189	764
257177	C1ORF192	1049
127003	C1ORF194	1244
84886	C1ORF198	5628
644997	C1ORF200	1822
81563	C1ORF21	14048
149466	C1ORF210	1516
148898	C1ORF213	2859
127703	C1ORF216	3630
339457	C1ORF222	2871
149643	C1ORF227	508
339541	C1ORF228	3830
388759	C1ORF229	2257
54953	C1ORF27	4684
79169	C1ORF35	4397
25912	C1ORF43	3502
79078	C1ORF50	10643
148523	C1ORF51	3009
148423	C1ORF52	6603
388722	C1ORF53	871
79630	C1ORF54	4071
54964	C1ORF56	5570
10485	C1ORF61	16561
57035	C1ORF63	10936
149563	C1ORF64	3038
164127	C1ORF65	2098
100129271	C1ORF68	908
112770	C1ORF85	4551
199990	C1ORF86	17102
127795	C1ORF87	4405
84970	C1ORF94	3379
375057	C1ORF95	8248
713	C1QB	2275
708	C1QBP	3253
10882	C1QL1	1951
165257	C1QL2	2049
389941	C1QL3	2493
338761	C1QL4	2071
114897	C1QTNF1	4876
114898	C1QTNF2	2604
114900	C1QTNF4	1642
114905	C1QTNF7	5585
390664	C1QTNF8	3406
387911	C1QTNF9B	2147
715	C1R	1189
51279	C1RL	5303
51526	C20ORF111	7049
140688	C20ORF112	9989
140711	C20ORF118	2492
128653	C20ORF141	4666
128864	C20ORF144	572
128826	C20ORF166	1216
140873	C20ORF173	2585
100128998	C20ORF181	480
25943	C20ORF194	12017
79025	C20ORF195	3764
149840	C20ORF196	3718
284756	C20ORF197	6046
198437	C20ORF201	910
284805	C20ORF203	5101
26074	C20ORF26	7980
54976	C20ORF27	4947
140834	C20ORF62	897
128602	C20ORF85	936
140680	C20ORF96	7177
84996	C21ORF119	834
150147	C21ORF128	2141
755	C21ORF2	9041
8209	C21ORF33	5610
100505929	C21ORF37	716
54067	C21ORF49	3867
728409	C21ORF54	596
54058	C21ORF58	8265
56245	C21ORF62	4276
84536	C21ORF67	6426
114041	C21ORF88	2983
114043	C21ORF90	2897
54149	C21ORF91	6101
150248	C22ORF15	2086
84645	C22ORF23	2041
25775	C22ORF24	2291
55267	C22ORF26	2816
51493	C22ORF28	6443
25770	C22ORF31	1070
91689	C22ORF32	11950
348645	C22ORF34	12398
150297	C22ORF42	3176
51233	C22ORF43	31157
79640	C22ORF46	5717
25966	C2CD2	8880
9854	C2CD2L	9211
26005	C2CD3	15984
145741	C2CD4A	4025
388125	C2CD4B	1745
126567	C2CD4C	3180
100191040	C2CD4D	1757
84226	C2ORF16	6201
29798	C2ORF27A	8889
408029	C2ORF27B	1331
84417	C2ORF40	1845
60526	C2ORF43	4433
80304	C2ORF44	3928
79074	C2ORF49	5009
130813	C2ORF50	3296
339779	C2ORF53	2001
79919	C2ORF54	3175
165100	C2ORF57	1431
375307	C2ORF62	3819
401027	C2ORF66	1774
388969	C2ORF68	6024
339778	C2ORF70	2503
388939	C2ORF71	8087
257407	C2ORF72	4863
129852	C2ORF73	3877
130355	C2ORF76	7551
388960	C2ORF78	3208
389073	C2ORF80	1447
388963	C2ORF81	3302
389084	C2ORF82	3596
56918	C2ORF83	2085
84281	C2ORF88	5414
391343	C2ORF90	3963
718	C3	8817
719	C3AR1	2196
57415	C3ORF14	3156
25871	C3ORF17	8857
51161	C3ORF18	3331
84077	C3ORF20	4471
152065	C3ORF22	2208
23434	C3ORF27	2700
285315	C3ORF33	2124
339883	C3ORF35	3253
80111	C3ORF36	1665
56941	C3ORF37	3609
285237	C3ORF38	3800
255798	C3ORF43	1867
132228	C3ORF45	1884
132200	C3ORF49	1497
79669	C3ORF52	6220
152078	C3ORF55	3261
285311	C3ORF56	1736
205428	C3ORF58	5886
375341	C3ORF62	5532
646600	C3ORF65	3938
200844	C3ORF67	9960
285382	C3ORF70	5900
401089	C3ORF72	5103
152118	C3ORF79	660
388503	C3P1	4270
721	C4B	8602
722	C4BPA	2612
725	C4BPB	3985
84103	C4ORF17	1941
55286	C4ORF19	6494
55345	C4ORF21	11207
152816	C4ORF26	2062
54969	C4ORF27	1443
80167	C4ORF29	6275
401152	C4ORF3	3689
132720	C4ORF32	4447
132321	C4ORF33	4391
132989	C4ORF36	8775
401137	C4ORF40	5434
152940	C4ORF45	1600
201725	C4ORF46	5923
441054	C4ORF47	1499
401115	C4ORF48	540
389197	C4ORF50	3182
646603	C4ORF51	891
389203	C4ORF52	1272
10141	C4ORF6	1163
727	C5	7581
728	C5AR1	3411
56951	C5ORF15	2416
55322	C5ORF22	4073
134553	C5ORF24	5793
202299	C5ORF27	2794
64417	C5ORF28	9080
90355	C5ORF30	3660
375444	C5ORF34	3096
153571	C5ORF38	2434
10826	C5ORF4	11562
65250	C5ORF42	16583
133491	C5ORF47	2758
389320	C5ORF48	485
134121	C5ORF49	2383
285636	C5ORF51	5624
100190949	C5ORF52	1309
63920	C5ORF54	2925
116349	C5ORF55	1631
133874	C5ORF58	3853
285679	C5ORF60	3967
729	C6	5004
221491	C6ORF1	2682
10665	C6ORF10	2432
64771	C6ORF106	5094
168090	C6ORF118	3675
387263	C6ORF120	4169
26238	C6ORF123	2142
647024	C6ORF132	7369
221545	C6ORF136	2383
135398	C6ORF141	3757
29113	C6ORF15	1138
206412	C6ORF163	2879
221322	C6ORF170	8116
154386	C6ORF195	2895
404220	C6ORF201	4849
51250	C6ORF203	2695
79624	C6ORF211	3751
389384	C6ORF222	3839
221416	C6ORF223	3897
441150	C6ORF226	598
80739	C6ORF25	2943
57827	C6ORF47	2475
347744	C6ORF52	885
135154	C6ORF57	3153
352999	C6ORF58	2917
81688	C6ORF62	10269
55780	C6ORF70	7288
221477	C6ORF89	10317
730	C7	6118
79783	C7ORF10	4174
129790	C7ORF13	4002
79034	C7ORF26	2861
136895	C7ORF31	3980
202865	C7ORF33	1353
135927	C7ORF34	1530
222166	C7ORF41	7675
55262	C7ORF43	3657
136263	C7ORF45	1954
78996	C7ORF49	12460
84310	C7ORF50	7509
136288	C7ORF57	2273
154743	C7ORF60	4138
219557	C7ORF62	1027
79846	C7ORF63	7311
401335	C7ORF65	2910
154907	C7ORF66	430
80099	C7ORF69	3045
285941	C7ORF71	2721
100130988	C7ORF72	1918
731	C8A	2729
733	C8G	1025
83656	C8ORF12	1910
492307	C8ORF22	2052
286122	C8ORF31	3143
65265	C8ORF33	3047
116328	C8ORF34	10511
157657	C8ORF37	3493
56892	C8ORF4	2068
114926	C8ORF40	3958
157695	C8ORF42	4053
203111	C8ORF47	1761
157773	C8ORF48	1450
606553	C8ORF49	1967
157556	C8ORF56	567
401466	C8ORF59	5623
203076	C8ORF74	3880
389649	C8ORF86	2249
414318	C9ORF106	3174
51490	C9ORF114	5530
138162	C9ORF116	2502
286207	C9ORF117	4741
90871	C9ORF123	2782
445577	C9ORF129	2635
138724	C9ORF131	3832
138255	C9ORF135	1271
401563	C9ORF139	4988
286257	C9ORF142	1383
100133204	C9ORF147	2346
401546	C9ORF152	2717
51531	C9ORF156	5276
79095	C9ORF16	3735
158055	C9ORF163	2577
375791	C9ORF169	2244
401535	C9ORF170	3408
389799	C9ORF171	2147
389813	C9ORF172	4288
441476	C9ORF173	1518
84688	C9ORF24	3228
84909	C9ORF3	23501
85026	C9ORF37	3200
55071	C9ORF40	2277
138199	C9ORF41	5595
257169	C9ORF43	3263
375759	C9ORF50	1623
51198	C9ORF53	810
138240	C9ORF57	1666
157927	C9ORF62	1920
84267	C9ORF64	3556
157983	C9ORF66	3148
90120	C9ORF69	4140
203228	C9ORF72	6497
51759	C9ORF78	5556
158401	C9ORF84	6935
138241	C9ORF85	5008
84270	C9ORF89	6786
11092	C9ORF9	3579
203197	C9ORF91	5184
759	CA1	3916
56934	CA10	4908
770	CA11	3032
771	CA12	7099
23632	CA14	3834
760	CA2	4685
762	CA4	3447
763	CA5A	2277
765	CA6	2378
766	CA7	1858
767	CA8	6246
768	CA9	1782
51719	CAB39	6971
81617	CAB39L	7518
23523	CABIN1	14623
91768	CABLES1	9187
81928	CABLES2	3801
9478	CABP1	3787
51475	CABP2	1053
57010	CABP4	5986
56344	CABP5	2327
164633	CABP7	3257
26256	CABYR	4750
266954	CABYRP1	836
57685	CACHD1	8612
773	CACNA1A	12441
774	CACNA1B	11585
775	CACNA1C	21614
776	CACNA1D	13736
777	CACNA1E	17100
778	CACNA1F	7147
8913	CACNA1G	9225
8912	CACNA1H	8930
8911	CACNA1I	11012
779	CACNA1S	6171
781	CACNA2D1	11104
9254	CACNA2D2	7476
55799	CACNA2D3	6949
93589	CACNA2D4	7900
782	CACNB1	8318
784	CACNB3	8209
785	CACNB4	13675
786	CACNG1	1319
10369	CACNG2	2507
10368	CACNG3	3184
27092	CACNG4	3524
27091	CACNG5	1983
59285	CACNG6	1897
59284	CACNG7	2809
59283	CACNG8	1417
27101	CACYBP	5922
790	CAD	11375
23705	CADM1	1542
253559	CADM2	8745
57863	CADM3	6216
199731	CADM4	3105
8618	CADPS	18097
93664	CADPS2	6642
793	CALB1	7223
794	CALB2	1714
796	CALCA	2084
57658	CALCOCO1	7664
10241	CALCOCO2	10958
799	CALCR	4035
10203	CALCRL	7327
800	CALD1	17165
255022	CALHM1	3058
51063	CALHM2	3490
119395	CALHM3	1651
801	CALM1	7749
806	CALM2P2	900
807	CALM2P3	629
808	CALM3	5401
810	CALML3	2760
51806	CALML5	876
163688	CALML6	2402
83698	CALN1	10624
811	CALR	2385
441884	CALR4P	139
813	CALU	11097
50632	CALY	2253
8536	CAMK1	5693
57118	CAMK1D	4864
57172	CAMK1G	3924
815	CAMK2A	7691
816	CAMK2B	8815
817	CAMK2D	9610
818	CAMK2G	15092
55450	CAMK2N1	2710
94032	CAMK2N2	1372
814	CAMK4	10396
84254	CAMKK1	10602
10645	CAMKK2	8081
79012	CAMKV	4669
819	CAMLG	6368
820	CAMP	756
157922	CAMSAP1	10069
23261	CAMTA1	12939
23125	CAMTA2	7450
55832	CAND1	12129
23066	CAND2	9309
124583	CANT1	4850
821	CANX	8991
10487	CAP1	4878
10486	CAP2	4301
353163	CAP2P1	332
822	CAPG	3797
823	CAPN1	7682
11131	CAPN11	3558
147968	CAPN12	6859
92291	CAPN13	6144
440854	CAPN14	4111
824	CAPN2	10938
726	CAPN5	9095
827	CAPN6	3834
23473	CAPN7	7332
388743	CAPN8	4238
10753	CAPN9	3974
826	CAPNS1	4310
65981	CAPRIN2	11395
84698	CAPS2	6692
133690	CAPSL	1138
829	CAPZA1	5947
830	CAPZA2	8306
93661	CAPZA3	1668
832	CAPZB	13002
84433	CARD11	12870
79092	CARD14	9872
114769	CARD16	2613
440068	CARD17	5556
59082	CARD18	1556
84674	CARD6	4390
22900	CARD8	12198
23589	CARHSP1	5911
10498	CARM1	4273
57571	CARNS1	6595
833	CARS	12990
79587	CARS2	18235
9607	CARTPT	1344
55259	CASC1	5524
255082	CASC2	9495
22794	CASC3	8347
113201	CASC4	7648
57082	CASC5	10812
64921	CASD1	7997
8573	CASK	10980
57524	CASKIN1	6446
57513	CASKIN2	7371
834	CASP1	4384
843	CASP10	7810
100506742	CASP12	1696
23581	CASP14	3497
836	CASP3	4879
837	CASP4	10426
838	CASP5	1763
839	CASP6	4671
840	CASP7	5139
841	CASP8	8067
9994	CASP8AP2	10591
842	CASP9	4436
844	CASQ1	2545
845	CASQ2	3177
846	CASR	5398
57091	CASS4	4581
831	CAST	14820
54897	CASZ1	13759
847	CAT	5405
117144	CATSPER1	2690
440278	CATSPER2P1	2803
378807	CATSPER4	2507
79820	CATSPERB	5984
57828	CATSPERG	9262
859	CAV3	1958
9139	CBFA2T2	14856
863	CBFA2T3	5962
865	CBFB	4479
867	CBL	12110
868	CBLB	12958
23624	CBLC	1874
79872	CBLL1	5546
869	CBLN1	2594
147381	CBLN2	6406
643866	CBLN3	3748
140689	CBLN4	3651
873	CBR1	3052
874	CBR3	1601
84869	CBR4	11656
875	CBS	11079
55871	CBWD1	7910
150472	CBWD2	9750
445571	CBWD3	9313
220869	CBWD5	13904
644019	CBWD6	6803
10951	CBX1	3609
100147811	CBX1P2	650
84733	CBX2	5685
11335	CBX3	7115
8535	CBX4	3248
23468	CBX5	14839
23466	CBX6	8752
57332	CBX8	2482
646019	CBY3	2346
54862	CC2D1A	5657
200014	CC2D1B	8561
57545	CC2D2A	10353
55749	CCAR1	8486
147372	CCBE1	7538
883	CCBL1	4548
56267	CCBL2	11284
112869	CCDC101	2737
92922	CCDC102A	2880
79839	CCDC102B	5829
388389	CCDC103	3912
112942	CCDC104	10096
126402	CCDC105	1750
203260	CCDC107	2167
255101	CCDC108	12663
55013	CCDC109B	4864
220136	CCDC11	1851
256309	CCDC110	3693
201973	CCDC111	3661
153733	CCDC112	3736
29070	CCDC113	6818
93233	CCDC114	5623
84317	CCDC115	4437
164592	CCDC116	3063
150275	CCDC117	5313
151903	CCDC12	6687
90060	CCDC120	7544
79635	CCDC121	3501
160857	CCDC122	4791
